           7          13  -66.355499      -61.271801      -50.562000      -48.792198      -41.357201      -38.930000      -35.020500      -34.615200      -31.998501      -31.749599       23.461899       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
           4           3  -52.079498      -49.619400      -46.421700      -45.223400      -44.355499      -42.393101      -42.105801      -41.727200      -37.485199      -36.539600       9.1858978       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
           1          22  -63.142502      -51.918800      -46.701099      -42.252399      -41.125599      -40.506699      -40.340199      -39.926701      -39.904900      -34.763599       20.248901       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
           1           4  -60.271702      -47.182701      -47.093700      -46.404900      -41.341099      -40.859699      -37.075199      -31.486799      -30.911800      -30.436399       17.378101       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
           7           6  -73.311096      -51.340302      -49.946400      -43.713299      -43.074100      -36.249599      -35.312000      -32.297798      -31.382299      -30.674801       30.417496       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          10          19  -51.390701      -43.729698      -40.291401      -39.142200      -38.574902      -38.569500      -37.689098      -36.462299      -36.442600      -33.774799       8.4971008       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
           7          20  -55.134602      -47.601898      -42.465302      -42.269600      -38.456600      -38.169399      -37.867298      -36.730202      -35.512001      -34.883202       12.241001       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
           6           2  -63.976700      -55.595901      -47.908298      -46.510601      -44.222198      -40.787201      -39.677399      -39.402000      -38.085602      -36.542599       21.083099       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
           6          13  -57.552799      -54.987999      -47.522202      -46.959801      -45.112701      -43.445801      -41.170101      -36.689899      -36.619400      -36.323299       14.659199       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          15           8  -58.543098      -52.614700      -50.785599      -46.852501      -43.515499      -38.667702      -37.777302      -35.742802      -33.900299      -32.741600       15.649498       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
